BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
607693,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607694,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607695,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607696,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607697,RUPAY,DEBIT,CLASSIC,"KUTCH CO-OPERATIVE BANK, LTD., MUMBAI",,,IN,IND,INDIA
607698,RUPAY,DEBIT,CLASSIC,"MANTHA URBAN CO-OPERATIVE BANK, LTD., MANTHA",,,IN,IND,INDIA
607699,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607700,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607701,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607702,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607703,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607704,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
607705,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
607706,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607707,RUPAY,DEBIT,CLASSIC,SHAMRAO VITHAL CO-OPERATIVE BANK,9.12267E+11,https://www.svcbank.com,IN,IND,INDIA
607708,RUPAY,DEBIT,CLASSIC,SARASWAT CO-OPERATIVE BANK,,,IN,IND,INDIA
607709,RUPAY,DEBIT,CLASSIC,SHAMRAO VITHAL CO-OPERATIVE BANK,9.12267E+11,https://www.svcbank.com,IN,IND,INDIA
607710,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607711,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607712,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
607713,RUPAY,DEBIT,CLASSIC,BANK OF INDIA,9.118E+12,https://www.bankofindia.co.in,IN,IND,INDIA
607714,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607715,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607716,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607717,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607718,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607719,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607720,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607721,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607722,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607723,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607724,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607725,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607726,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607727,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607728,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607729,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607730,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607731,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607732,RUPAY,DEBIT,CLASSIC,"CHANDRAPUR DISTRICT CENTRAL CO-OPERATIVE BANK, LTD.",,,IN,IND,INDIA
607733,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607734,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607735,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607736,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607737,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607738,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607739,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607740,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607741,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607742,RUPAY,DEBIT,CLASSIC,GUJARAT STATE CO-OPERATIVE BANK,,,IN,IND,INDIA
607743,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607744,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607745,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607746,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607747,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607748,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607749,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607750,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607751,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607752,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607753,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607754,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607755,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
607756,RUPAY,DEBIT,CLASSIC,WEST BENGAL STATE CO-OPERATIVE BANK,,,IN,IND,INDIA
607757,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607758,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607759,RUPAY,DEBIT,CLASSIC,"JILA SAHAKARI KENDRIYA BANK MARYADIT, SIDHI (M.P.)",,,IN,IND,INDIA
607760,RUPAY,DEBIT,CLASSIC,"JILA SAHAKARI KENDRIYA BANK MARYADIT, REWA (M.P.)",,,IN,IND,INDIA
607761,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607762,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607763,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607764,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607765,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607766,RUPAY,DEBIT,CLASSIC,"JILA SAHAKARI KENDRIYA BANK MARYADIT, DATIA (M.P.)",,,IN,IND,INDIA
607767,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607768,RUPAY,DEBIT,PLATINUM,NSDL PAYMENTS BANK,,,IN,IND,INDIA
607769,RUPAY,DEBIT,CLASSIC,"MAHAMEDHA URBAN CO-OPERATIVE BANK, LTD., GHAJIABAD (U.P.)",,,IN,IND,INDIA
607770,RUPAY,DEBIT,CLASSIC,SARASWAT CO-OPERATIVE BANK,,,IN,IND,INDIA
607771,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607772,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607773,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607774,RUPAY,DEBIT,PMJDY,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
607775,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607776,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607777,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607778,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607779,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607780,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607781,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607782,RUPAY,DEBIT,PREPAID RELOADABLE,FEDERAL BANK,9.118E+12,https://www.federalbank.co.in,IN,IND,INDIA
607783,RUPAY,DEBIT,CLASSIC,COASTAL LOCAL AREA BANK,,,IN,IND,INDIA
607784,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607785,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607786,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607787,RUPAY,DEBIT,PLATINUM,CANARA BANK,9.118E+12,https://www.canarabank.com,IN,IND,INDIA
607788,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607789,RUPAY,DEBIT,CLASSIC,"OJHAR MERCHANTS' CO-OPERATIVE BANK, LTD., OJHAR",,,IN,IND,INDIA
607790,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607791,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607792,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607793,RUPAY,DEBIT,CLASSIC,"PIMPALGAON MERCHANT'S CO-OPERATIVE BANK, LTD.",,,IN,IND,INDIA
607794,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
607795,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
607796,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607797,RUPAY,DEBIT,PREPAID RELOADABLE,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
607798,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607799,RUPAY,DEBIT,CLASSIC,SARASWAT CO-OPERATIVE BANK,,,IN,IND,INDIA
607800,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607801,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607802,RUPAY,DEBIT,PLATINUM,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607803,RUPAY,DEBIT,CLASSIC,KARNATAKA STATE CO-OPERATIVE APEX BANK,,,IN,IND,INDIA
607804,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607805,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607806,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607807,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607808,RUPAY,DEBIT,CLASSIC,JAMMU AND KASHMIR BANK,,,IN,IND,INDIA
607809,RUPAY,DEBIT,CLASSIC,JAMMU AND KASHMIR BANK,,,IN,IND,INDIA
607810,RUPAY,DEBIT,CLASSIC,YES BANK,9.18777E+11,https://www.yesbank.in,IN,IND,INDIA
607811,RUPAY,DEBIT,CLASSIC,GUJARAT STATE CO-OPERATIVE BANK,,,IN,IND,INDIA
607812,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607813,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607814,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607815,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607816,RUPAY,DEBIT,CLASSIC,KARNATAKA STATE CO-OPERATIVE APEX BANK,,,IN,IND,INDIA
607817,RUPAY,DEBIT,CLASSIC,KARNATAKA STATE CO-OPERATIVE APEX BANK,,,IN,IND,INDIA
607818,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607819,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607820,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607821,RUPAY,DEBIT,CLASSIC,SHAMRAO VITHAL CO-OPERATIVE BANK,9.12267E+11,https://www.svcbank.com,IN,IND,INDIA
607822,RUPAY,DEBIT,CLASSIC,"DURGA CO-OPERATIVE URBAN BANK, LTD., VIJAYAWADA",,,IN,IND,INDIA
607823,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607824,RUPAY,DEBIT,PREPAID PLATINUM,DCB BANK,,,IN,IND,INDIA
607825,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607826,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607827,RUPAY,DEBIT,CLASSIC,FEDERAL BANK,9.118E+12,https://www.federalbank.co.in,IN,IND,INDIA
607828,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607829,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607830,RUPAY,DEBIT,CLASSIC,IDUKKI DISTRICT CO-OPERATIVE BANK,,,IN,IND,INDIA
607831,RUPAY,DEBIT,CLASSIC,PUNJAB & SIND BANK,9.118E+12,https://www.psbindia.com,IN,IND,INDIA
607832,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607833,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607834,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607835,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607836,RUPAY,DEBIT,CLASSIC,GUJARAT STATE CO-OPERATIVE BANK,,,IN,IND,INDIA
607837,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607838,RUPAY,DEBIT,PREPAID,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607839,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607840,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607841,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607842,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
607843,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607844,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607845,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607846,RUPAY,DEBIT,CLASSIC,SARASWAT CO-OPERATIVE BANK,,,IN,IND,INDIA
607847,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607848,RUPAY,DEBIT,CLASSIC,BANK OF BARODA,9.118E+12,https://www.bankofbaroda.in,IN,IND,INDIA
607849,RUPAY,DEBIT,PREPAID RELOADABLE,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607850,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607851,RUPAY,DEBIT,CLASSIC,PUNJAB NATIONAL BANK,9.118E+12,https://www.pnbindia.in,IN,IND,INDIA
607852,RUPAY,DEBIT,CLASSIC,CANARA BANK,9.118E+12,https://www.canarabank.com,IN,IND,INDIA
607853,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607854,RUPAY,DEBIT,PREPAID,CANARA BANK,9.118E+12,https://www.canarabank.com,IN,IND,INDIA
607855,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
607856,RUPAY,DEBIT,PREPAID,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
607857,RUPAY,DEBIT,PREPAID RELOADABLE,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607858,RUPAY,DEBIT,PREPAID,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607859,RUPAY,DEBIT,PLATINUM,PUNJAB NATIONAL BANK,9.118E+12,https://www.pnbindia.in,IN,IND,INDIA
607860,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607861,RUPAY,DEBIT,PREPAID,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607862,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607863,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607864,RUPAY,DEBIT,CLASSIC,GUJARAT STATE CO-OPERATIVE BANK,,,IN,IND,INDIA
607865,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607866,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607867,RUPAY,DEBIT,PREPAID PLATINUM,CITY UNION BANK,,,IN,IND,INDIA
607868,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607869,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607870,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607871,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607872,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607873,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607874,RUPAY,DEBIT,CLASSIC,GUJARAT STATE CO-OPERATIVE BANK,,,IN,IND,INDIA
607875,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607876,RUPAY,DEBIT,CLASSIC,JANA SMALL FINANCE BANK,,,IN,IND,INDIA
607877,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607878,RUPAY,DEBIT,CLASSIC,SARASWAT CO-OPERATIVE BANK,,,IN,IND,INDIA
607879,RUPAY,DEBIT,PLATINUM,BANK OF INDIA,9.118E+12,https://www.bankofindia.co.in,IN,IND,INDIA
607880,RUPAY,DEBIT,PLATINUM,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
607881,RUPAY,DEBIT,CLASSIC,SARASWAT CO-OPERATIVE BANK,,,IN,IND,INDIA
607882,RUPAY,DEBIT,CLASSIC,UCO BANK,9.118E+12,https://www.ucobank.com,IN,IND,INDIA
607883,RUPAY,DEBIT,PREPAID,PUNJAB NATIONAL BANK,9.118E+12,https://www.pnbindia.in,IN,IND,INDIA
607884,RUPAY,DEBIT,CLASSIC,"KASARAGOD DISTRICT CO-OPERATIVE BANK, LTD., KERALA",,,IN,IND,INDIA
607885,RUPAY,DEBIT,PLATINUM,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
607886,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607887,RUPAY,DEBIT,CLASSIC,THANE JANATA SAHAKARI BANK,,,IN,IND,INDIA
607888,RUPAY,DEBIT,PMJDY,,,,IN,IND,INDIA
607889,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607890,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607891,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607892,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607893,RUPAY,DEBIT,CLASSIC,HDFC BANK,9.18552E+11,https://www.hdfcbank.com,IN,IND,INDIA
607894,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607895,RUPAY,DEBIT,PMJDY,BANK OF BARODA,9.118E+12,https://www.bankofbaroda.in,IN,IND,INDIA
607896,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607897,RUPAY,DEBIT,CLASSIC,AXIS BANK,9.118E+12,http://www.axisbank.com,IN,IND,INDIA
607898,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607899,RUPAY,DEBIT,CLASSIC,GUJARAT STATE CO-OPERATIVE BANK,,,IN,IND,INDIA
607900,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
607901,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
607902,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
607903,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
607904,RUPAY,DEBIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
607905,RUPAY,DEBIT,CLASSIC,FEDERAL BANK,9.118E+12,https://www.federalbank.co.in,IN,IND,INDIA
607906,RUPAY,DEBIT,PREPAID RELOADABLE,KARUR VYSYA BANK,,,IN,IND,INDIA
607907,RUPAY,DEBIT,CLASSIC,KARNATAKA STATE CO-OPERATIVE APEX BANK,,,IN,IND,INDIA
607908,RUPAY,DEBIT,PMJDY,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
607909,RUPAY,DEBIT,CLASSIC,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
607910,RUPAY,DEBIT,PMJDY,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
607911,RUPAY,DEBIT,CLASSIC,ICICI BANK,9.18664E+11,https://www.icicibank.com,IN,IND,INDIA
607912,RUPAY,DEBIT,CLASSIC,"DELHI STATE CO-OPERATIVE BANK, LTD., NEW DELHI",,,IN,IND,INDIA
607913,RUPAY,DEBIT,PREPAID,PAYTM PAYMENTS BANK,,,IN,IND,INDIA
607914,RUPAY,DEBIT,PREPAID PLATINUM,BANK OF INDIA,9.118E+12,https://www.bankofindia.co.in,IN,IND,INDIA
607915,RUPAY,CREDIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
607916,RUPAY,CREDIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
607917,RUPAY,CREDIT,CLASSIC,STATE BANK OF INDIA,9.118E+11,https://sbi.co.in,IN,IND,INDIA
607918,RUPAY,DEBIT,CLASSIC,UNION BANK OF INDIA,9.18062E+11,http://www.unionbankofindia.co.in,IN,IND,INDIA
607919,RUPAY,DEBIT,PMJDY,"KANNUR DISTRICT CO-OPERATIVE BANK, LTD., KERALA",,,IN,IND,INDIA
607920,RUPAY,DEBIT,CLASSIC,IDBI,9.12267E+11,https://idbibank.in/,IN,IND,INDIA
607921,RUPAY,DEBIT,CLASSIC,KARNATAKA STATE CO-OPERATIVE APEX BANK,,,IN,IND,INDIA
